iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.738937891Z level=info msg="Starting Grafana" version=11.1.0 commit=5b85c4c2fcf5d32d4f68aaef345c53096359b2f1 branch=HEAD compiled=2026-04-23T07:34:34Z
iosxe-grafana  | logger=cleanup t=2026-04-23T09:14:36.519329066Z level=info msg="Completed cleanup jobs" duration=13.773838ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T09:14:37.146651209Z level=info msg="Update check succeeded" duration=48.757444ms
iosxe-grafana  | logger=cleanup t=2026-04-23T09:24:36.518425981Z level=info msg="Completed cleanup jobs" duration=12.243864ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T09:24:37.160517899Z level=info msg="Update check succeeded" duration=62.458879ms
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T09:27:03.690502908Z level=info msg="Request Completed" method=GET path=/api/annotations status=401 remote_addr=192.168.2.240 time_ms=3 duration=3.18351ms size=105 referer="http://192.168.2.220:3000/d/cfjvwzt5ghz40b/cpu-one-minute?from=now-1h&orgId=1&to=now" handler=/api/annotations status_source=server
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T09:27:03.693945762Z level=info msg="Request Completed" method=POST path=/api/ds/query status=401 remote_addr=192.168.2.240 time_ms=1 duration=1.543603ms size=105 referer="http://192.168.2.220:3000/d/cfjvwzt5ghz40b/cpu-one-minute?from=now-1h&orgId=1&to=now" handler=/api/ds/query status_source=server
iosxe-grafana  | logger=cleanup t=2026-04-23T09:34:36.519803928Z level=info msg="Completed cleanup jobs" duration=13.90217ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T09:34:37.16180802Z level=info msg="Update check succeeded" duration=64.275158ms
iosxe-grafana  | logger=infra.usagestats t=2026-04-23T09:35:57.524541439Z level=info msg="Usage stats are ready to report"
iosxe-grafana  | logger=cleanup t=2026-04-23T09:44:36.519601956Z level=info msg="Completed cleanup jobs" duration=14.268973ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T09:44:37.199138796Z level=info msg="Update check succeeded" duration=101.393796ms
iosxe-grafana  | logger=cleanup t=2026-04-23T09:54:36.51531973Z level=info msg="Completed cleanup jobs" duration=9.810887ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T09:54:37.158260269Z level=info msg="Update check succeeded" duration=60.342872ms
iosxe-grafana  | logger=cleanup t=2026-04-23T10:04:36.520498083Z level=info msg="Completed cleanup jobs" duration=14.706693ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T10:04:37.1571291Z level=info msg="Update check succeeded" duration=59.692219ms
iosxe-grafana  | logger=infra.usagestats t=2026-04-23T10:05:57.49423324Z level=info msg="Usage stats are ready to report"
iosxe-grafana  | logger=cleanup t=2026-04-23T10:14:36.519520604Z level=info msg="Completed cleanup jobs" duration=13.249455ms
